GEOID,variable,Chinese,Korean,Spanish,Tagalog,Vietnamese
06081609100,B16001_005,NA,NA,136,NA,NA
06081609100,B16001_077,0,NA,NA,NA,NA
06081609100,B16001_083,NA,0,NA,NA,NA
06081609100,B16001_089,NA,NA,NA,NA,0
06081609100,B16001_101,NA,NA,NA,0,NA
06081609201,B16001_005,NA,NA,30,NA,NA
06081609201,B16001_077,0,NA,NA,NA,NA
06081609201,B16001_083,NA,0,NA,NA,NA
06081609201,B16001_089,NA,NA,NA,NA,0
06081609201,B16001_101,NA,NA,NA,0,NA
06081609202,B16001_005,NA,NA,174,NA,NA
06081609202,B16001_077,0,NA,NA,NA,NA
06081609202,B16001_083,NA,0,NA,NA,NA
06081609202,B16001_089,NA,NA,NA,NA,0
06081609202,B16001_101,NA,NA,NA,0,NA
06081609300,B16001_005,NA,NA,29,NA,NA
06081609300,B16001_077,0,NA,NA,NA,NA
06081609300,B16001_083,NA,9,NA,NA,NA
06081609300,B16001_089,NA,NA,NA,NA,0
06081609300,B16001_101,NA,NA,NA,0,NA
06081609400,B16001_005,NA,NA,10,NA,NA
06081609400,B16001_077,0,NA,NA,NA,NA
06081609400,B16001_083,NA,0,NA,NA,NA
06081609400,B16001_089,NA,NA,NA,NA,0
06081609400,B16001_101,NA,NA,NA,0,NA
06081609500,B16001_005,NA,NA,53,NA,NA
06081609500,B16001_077,0,NA,NA,NA,NA
06081609500,B16001_083,NA,7,NA,NA,NA
06081609500,B16001_089,NA,NA,NA,NA,48
06081609500,B16001_101,NA,NA,NA,0,NA
06081609601,B16001_005,NA,NA,93,NA,NA
06081609601,B16001_077,0,NA,NA,NA,NA
06081609601,B16001_083,NA,0,NA,NA,NA
06081609601,B16001_089,NA,NA,NA,NA,0
06081609601,B16001_101,NA,NA,NA,0,NA
06081609602,B16001_005,NA,NA,0,NA,NA
06081609602,B16001_077,0,NA,NA,NA,NA
06081609602,B16001_083,NA,10,NA,NA,NA
06081609602,B16001_089,NA,NA,NA,NA,0
06081609602,B16001_101,NA,NA,NA,0,NA
06081609603,B16001_005,NA,NA,22,NA,NA
06081609603,B16001_077,0,NA,NA,NA,NA
06081609603,B16001_083,NA,14,NA,NA,NA
06081609603,B16001_089,NA,NA,NA,NA,16
06081609603,B16001_101,NA,NA,NA,0,NA
06081609700,B16001_005,NA,NA,53,NA,NA
06081609700,B16001_077,0,NA,NA,NA,NA
06081609700,B16001_083,NA,0,NA,NA,NA
06081609700,B16001_089,NA,NA,NA,NA,0
06081609700,B16001_101,NA,NA,NA,0,NA
06081609800,B16001_005,NA,NA,7,NA,NA
06081609800,B16001_077,0,NA,NA,NA,NA
06081609800,B16001_083,NA,13,NA,NA,NA
06081609800,B16001_089,NA,NA,NA,NA,0
06081609800,B16001_101,NA,NA,NA,0,NA
06081609900,B16001_005,NA,NA,65,NA,NA
06081609900,B16001_077,0,NA,NA,NA,NA
06081609900,B16001_083,NA,0,NA,NA,NA
06081609900,B16001_089,NA,NA,NA,NA,0
06081609900,B16001_101,NA,NA,NA,0,NA
06081610000,B16001_005,NA,NA,268,NA,NA
06081610000,B16001_077,0,NA,NA,NA,NA
06081610000,B16001_083,NA,0,NA,NA,NA
06081610000,B16001_089,NA,NA,NA,NA,0
06081610000,B16001_101,NA,NA,NA,0,NA
06081610100,B16001_005,NA,NA,346,NA,NA
06081610100,B16001_077,0,NA,NA,NA,NA
06081610100,B16001_083,NA,0,NA,NA,NA
06081610100,B16001_089,NA,NA,NA,NA,0
06081610100,B16001_101,NA,NA,NA,0,NA
06081610201,B16001_005,NA,NA,2531,NA,NA
06081610201,B16001_077,0,NA,NA,NA,NA
06081610201,B16001_083,NA,0,NA,NA,NA
06081610201,B16001_089,NA,NA,NA,NA,36
06081610201,B16001_101,NA,NA,NA,0,NA
06081610202,B16001_005,NA,NA,305,NA,NA
06081610202,B16001_077,0,NA,NA,NA,NA
06081610202,B16001_083,NA,0,NA,NA,NA
06081610202,B16001_089,NA,NA,NA,NA,16
06081610202,B16001_101,NA,NA,NA,0,NA
06081610203,B16001_005,NA,NA,1934,NA,NA
06081610203,B16001_077,0,NA,NA,NA,NA
06081610203,B16001_083,NA,0,NA,NA,NA
06081610203,B16001_089,NA,NA,NA,NA,0
06081610203,B16001_101,NA,NA,NA,0,NA
06081610302,B16001_005,NA,NA,362,NA,NA
06081610302,B16001_077,0,NA,NA,NA,NA
06081610302,B16001_083,NA,0,NA,NA,NA
06081610302,B16001_089,NA,NA,NA,NA,0
06081610302,B16001_101,NA,NA,NA,0,NA
06081610303,B16001_005,NA,NA,36,NA,NA
06081610303,B16001_077,0,NA,NA,NA,NA
06081610303,B16001_083,NA,0,NA,NA,NA
06081610303,B16001_089,NA,NA,NA,NA,49
06081610303,B16001_101,NA,NA,NA,0,NA
06081610304,B16001_005,NA,NA,74,NA,NA
06081610304,B16001_077,0,NA,NA,NA,NA
06081610304,B16001_083,NA,0,NA,NA,NA
06081610304,B16001_089,NA,NA,NA,NA,0
06081610304,B16001_101,NA,NA,NA,0,NA
06081610400,B16001_005,NA,NA,2244,NA,NA
06081610400,B16001_077,0,NA,NA,NA,NA
06081610400,B16001_083,NA,0,NA,NA,NA
06081610400,B16001_089,NA,NA,NA,NA,26
06081610400,B16001_101,NA,NA,NA,0,NA
06081610500,B16001_005,NA,NA,1423,NA,NA
06081610500,B16001_077,0,NA,NA,NA,NA
06081610500,B16001_083,NA,0,NA,NA,NA
06081610500,B16001_089,NA,NA,NA,NA,37
06081610500,B16001_101,NA,NA,NA,0,NA
06081610601,B16001_005,NA,NA,2410,NA,NA
06081610601,B16001_077,0,NA,NA,NA,NA
06081610601,B16001_083,NA,0,NA,NA,NA
06081610601,B16001_089,NA,NA,NA,NA,44
06081610601,B16001_101,NA,NA,NA,0,NA
06081610602,B16001_005,NA,NA,536,NA,NA
06081610602,B16001_077,0,NA,NA,NA,NA
06081610602,B16001_083,NA,0,NA,NA,NA
06081610602,B16001_089,NA,NA,NA,NA,0
06081610602,B16001_101,NA,NA,NA,0,NA
06081610700,B16001_005,NA,NA,753,NA,NA
06081610700,B16001_077,0,NA,NA,NA,NA
06081610700,B16001_083,NA,0,NA,NA,NA
06081610700,B16001_089,NA,NA,NA,NA,0
06081610700,B16001_101,NA,NA,NA,0,NA
06081610800,B16001_005,NA,NA,1360,NA,NA
06081610800,B16001_077,0,NA,NA,NA,NA
06081610800,B16001_083,NA,0,NA,NA,NA
06081610800,B16001_089,NA,NA,NA,NA,0
06081610800,B16001_101,NA,NA,NA,0,NA
06081610900,B16001_005,NA,NA,1634,NA,NA
06081610900,B16001_077,0,NA,NA,NA,NA
06081610900,B16001_083,NA,0,NA,NA,NA
06081610900,B16001_089,NA,NA,NA,NA,0
06081610900,B16001_101,NA,NA,NA,0,NA
06081611000,B16001_005,NA,NA,586,NA,NA
06081611000,B16001_077,0,NA,NA,NA,NA
06081611000,B16001_083,NA,0,NA,NA,NA
06081611000,B16001_089,NA,NA,NA,NA,0
06081611000,B16001_101,NA,NA,NA,0,NA
06081611100,B16001_005,NA,NA,43,NA,NA
06081611100,B16001_077,0,NA,NA,NA,NA
06081611100,B16001_083,NA,0,NA,NA,NA
06081611100,B16001_089,NA,NA,NA,NA,0
06081611100,B16001_101,NA,NA,NA,0,NA
06081611200,B16001_005,NA,NA,75,NA,NA
06081611200,B16001_077,0,NA,NA,NA,NA
06081611200,B16001_083,NA,0,NA,NA,NA
06081611200,B16001_089,NA,NA,NA,NA,0
06081611200,B16001_101,NA,NA,NA,0,NA
06081611300,B16001_005,NA,NA,294,NA,NA
06081611300,B16001_077,0,NA,NA,NA,NA
06081611300,B16001_083,NA,0,NA,NA,NA
06081611300,B16001_089,NA,NA,NA,NA,15
06081611300,B16001_101,NA,NA,NA,0,NA
06081611400,B16001_005,NA,NA,10,NA,NA
06081611400,B16001_077,0,NA,NA,NA,NA
06081611400,B16001_083,NA,0,NA,NA,NA
06081611400,B16001_089,NA,NA,NA,NA,0
06081611400,B16001_101,NA,NA,NA,0,NA
06081611500,B16001_005,NA,NA,9,NA,NA
06081611500,B16001_077,0,NA,NA,NA,NA
06081611500,B16001_083,NA,0,NA,NA,NA
06081611500,B16001_089,NA,NA,NA,NA,0
06081611500,B16001_101,NA,NA,NA,0,NA
06081611600,B16001_005,NA,NA,0,NA,NA
06081611600,B16001_077,0,NA,NA,NA,NA
06081611600,B16001_083,NA,0,NA,NA,NA
06081611600,B16001_089,NA,NA,NA,NA,5
06081611600,B16001_101,NA,NA,NA,0,NA
06081611700,B16001_005,NA,NA,1378,NA,NA
06081611700,B16001_077,0,NA,NA,NA,NA
06081611700,B16001_083,NA,0,NA,NA,NA
06081611700,B16001_089,NA,NA,NA,NA,0
06081611700,B16001_101,NA,NA,NA,0,NA
06081611800,B16001_005,NA,NA,1017,NA,NA
06081611800,B16001_077,0,NA,NA,NA,NA
06081611800,B16001_083,NA,0,NA,NA,NA
06081611800,B16001_089,NA,NA,NA,NA,0
06081611800,B16001_101,NA,NA,NA,0,NA
06081611900,B16001_005,NA,NA,2737,NA,NA
06081611900,B16001_077,0,NA,NA,NA,NA
06081611900,B16001_083,NA,0,NA,NA,NA
06081611900,B16001_089,NA,NA,NA,NA,0
06081611900,B16001_101,NA,NA,NA,0,NA
06081612000,B16001_005,NA,NA,2021,NA,NA
06081612000,B16001_077,0,NA,NA,NA,NA
06081612000,B16001_083,NA,0,NA,NA,NA
06081612000,B16001_089,NA,NA,NA,NA,21
06081612000,B16001_101,NA,NA,NA,0,NA
06081612100,B16001_005,NA,NA,2169,NA,NA
06081612100,B16001_077,0,NA,NA,NA,NA
06081612100,B16001_083,NA,0,NA,NA,NA
06081612100,B16001_089,NA,NA,NA,NA,0
06081612100,B16001_101,NA,NA,NA,0,NA
06081612500,B16001_005,NA,NA,57,NA,NA
06081612500,B16001_077,0,NA,NA,NA,NA
06081612500,B16001_083,NA,0,NA,NA,NA
06081612500,B16001_089,NA,NA,NA,NA,7
06081612500,B16001_101,NA,NA,NA,0,NA
06081612600,B16001_005,NA,NA,42,NA,NA
06081612600,B16001_077,0,NA,NA,NA,NA
06081612600,B16001_083,NA,0,NA,NA,NA
06081612600,B16001_089,NA,NA,NA,NA,0
06081612600,B16001_101,NA,NA,NA,0,NA
06081612700,B16001_005,NA,NA,0,NA,NA
06081612700,B16001_077,0,NA,NA,NA,NA
06081612700,B16001_083,NA,0,NA,NA,NA
06081612700,B16001_089,NA,NA,NA,NA,0
06081612700,B16001_101,NA,NA,NA,0,NA
06081612800,B16001_005,NA,NA,18,NA,NA
06081612800,B16001_077,0,NA,NA,NA,NA
06081612800,B16001_083,NA,0,NA,NA,NA
06081612800,B16001_089,NA,NA,NA,NA,0
06081612800,B16001_101,NA,NA,NA,0,NA
06081612900,B16001_005,NA,NA,39,NA,NA
06081612900,B16001_077,0,NA,NA,NA,NA
06081612900,B16001_083,NA,0,NA,NA,NA
06081612900,B16001_089,NA,NA,NA,NA,0
06081612900,B16001_101,NA,NA,NA,0,NA
06081613000,B16001_005,NA,NA,15,NA,NA
06081613000,B16001_077,0,NA,NA,NA,NA
06081613000,B16001_083,NA,0,NA,NA,NA
06081613000,B16001_089,NA,NA,NA,NA,1
06081613000,B16001_101,NA,NA,NA,0,NA
06081613200,B16001_005,NA,NA,143,NA,NA
06081613200,B16001_077,0,NA,NA,NA,NA
06081613200,B16001_083,NA,0,NA,NA,NA
06081613200,B16001_089,NA,NA,NA,NA,0
06081613200,B16001_101,NA,NA,NA,0,NA
06081613300,B16001_005,NA,NA,0,NA,NA
06081613300,B16001_077,0,NA,NA,NA,NA
06081613300,B16001_083,NA,0,NA,NA,NA
06081613300,B16001_089,NA,NA,NA,NA,0
06081613300,B16001_101,NA,NA,NA,0,NA
06081613400,B16001_005,NA,NA,113,NA,NA
06081613400,B16001_077,0,NA,NA,NA,NA
06081613400,B16001_083,NA,0,NA,NA,NA
06081613400,B16001_089,NA,NA,NA,NA,0
06081613400,B16001_101,NA,NA,NA,0,NA
06081613501,B16001_005,NA,NA,820,NA,NA
06081613501,B16001_077,0,NA,NA,NA,NA
06081613501,B16001_083,NA,0,NA,NA,NA
06081613501,B16001_089,NA,NA,NA,NA,13
06081613501,B16001_101,NA,NA,NA,0,NA
06081613502,B16001_005,NA,NA,404,NA,NA
06081613502,B16001_077,0,NA,NA,NA,NA
06081613502,B16001_083,NA,0,NA,NA,NA
06081613502,B16001_089,NA,NA,NA,NA,0
06081613502,B16001_101,NA,NA,NA,0,NA
06081613600,B16001_005,NA,NA,404,NA,NA
06081613600,B16001_077,0,NA,NA,NA,NA
06081613600,B16001_083,NA,0,NA,NA,NA
06081613600,B16001_089,NA,NA,NA,NA,0
06081613600,B16001_101,NA,NA,NA,0,NA
06081613700,B16001_005,NA,NA,1180,NA,NA
06081613700,B16001_077,0,NA,NA,NA,NA
06081613700,B16001_083,NA,0,NA,NA,NA
06081613700,B16001_089,NA,NA,NA,NA,0
06081613700,B16001_101,NA,NA,NA,0,NA
06081613800,B16001_005,NA,NA,502,NA,NA
06081613800,B16001_077,0,NA,NA,NA,NA
06081613800,B16001_083,NA,0,NA,NA,NA
06081613800,B16001_089,NA,NA,NA,NA,0
06081613800,B16001_101,NA,NA,NA,0,NA
06081613900,B16001_005,NA,NA,211,NA,NA
06081613900,B16001_077,0,NA,NA,NA,NA
06081613900,B16001_083,NA,0,NA,NA,NA
06081613900,B16001_089,NA,NA,NA,NA,17
06081613900,B16001_101,NA,NA,NA,0,NA
06081614000,B16001_005,NA,NA,89,NA,NA
06081614000,B16001_077,0,NA,NA,NA,NA
06081614000,B16001_083,NA,5,NA,NA,NA
06081614000,B16001_089,NA,NA,NA,NA,26
06081614000,B16001_101,NA,NA,NA,0,NA
06081984300,B16001_005,NA,NA,0,NA,NA
06081984300,B16001_077,0,NA,NA,NA,NA
06081984300,B16001_083,NA,0,NA,NA,NA
06081984300,B16001_089,NA,NA,NA,NA,0
06081984300,B16001_101,NA,NA,NA,0,NA
06081990100,B16001_005,NA,NA,0,NA,NA
06081990100,B16001_077,0,NA,NA,NA,NA
06081990100,B16001_083,NA,0,NA,NA,NA
06081990100,B16001_089,NA,NA,NA,NA,0
06081990100,B16001_101,NA,NA,NA,0,NA
06085500100,B16001_005,NA,NA,1197,NA,NA
06085500100,B16001_077,0,NA,NA,NA,NA
06085500100,B16001_083,NA,0,NA,NA,NA
06085500100,B16001_089,NA,NA,NA,NA,186
06085500100,B16001_101,NA,NA,NA,0,NA
06085500200,B16001_005,NA,NA,494,NA,NA
06085500200,B16001_077,0,NA,NA,NA,NA
06085500200,B16001_083,NA,0,NA,NA,NA
06085500200,B16001_089,NA,NA,NA,NA,62
06085500200,B16001_101,NA,NA,NA,0,NA
06085500300,B16001_005,NA,NA,129,NA,NA
06085500300,B16001_077,0,NA,NA,NA,NA
06085500300,B16001_083,NA,0,NA,NA,NA
06085500300,B16001_089,NA,NA,NA,NA,4
06085500300,B16001_101,NA,NA,NA,0,NA
06085500400,B16001_005,NA,NA,239,NA,NA
06085500400,B16001_077,0,NA,NA,NA,NA
06085500400,B16001_083,NA,0,NA,NA,NA
06085500400,B16001_089,NA,NA,NA,NA,12
06085500400,B16001_101,NA,NA,NA,0,NA
06085500500,B16001_005,NA,NA,154,NA,NA
06085500500,B16001_077,0,NA,NA,NA,NA
06085500500,B16001_083,NA,0,NA,NA,NA
06085500500,B16001_089,NA,NA,NA,NA,71
06085500500,B16001_101,NA,NA,NA,0,NA
06085500600,B16001_005,NA,NA,205,NA,NA
06085500600,B16001_077,0,NA,NA,NA,NA
06085500600,B16001_083,NA,0,NA,NA,NA
06085500600,B16001_089,NA,NA,NA,NA,24
06085500600,B16001_101,NA,NA,NA,0,NA
06085500800,B16001_005,NA,NA,370,NA,NA
06085500800,B16001_077,0,NA,NA,NA,NA
06085500800,B16001_083,NA,0,NA,NA,NA
06085500800,B16001_089,NA,NA,NA,NA,14
06085500800,B16001_101,NA,NA,NA,0,NA
06085500901,B16001_005,NA,NA,27,NA,NA
06085500901,B16001_077,0,NA,NA,NA,NA
06085500901,B16001_083,NA,0,NA,NA,NA
06085500901,B16001_089,NA,NA,NA,NA,146
06085500901,B16001_101,NA,NA,NA,0,NA
06085500902,B16001_005,NA,NA,222,NA,NA
06085500902,B16001_077,0,NA,NA,NA,NA
06085500902,B16001_083,NA,0,NA,NA,NA
06085500902,B16001_089,NA,NA,NA,NA,198
06085500902,B16001_101,NA,NA,NA,0,NA
06085501000,B16001_005,NA,NA,831,NA,NA
06085501000,B16001_077,0,NA,NA,NA,NA
06085501000,B16001_083,NA,0,NA,NA,NA
06085501000,B16001_089,NA,NA,NA,NA,48
06085501000,B16001_101,NA,NA,NA,0,NA
06085501101,B16001_005,NA,NA,606,NA,NA
06085501101,B16001_077,0,NA,NA,NA,NA
06085501101,B16001_083,NA,14,NA,NA,NA
06085501101,B16001_089,NA,NA,NA,NA,60
06085501101,B16001_101,NA,NA,NA,0,NA
06085501102,B16001_005,NA,NA,694,NA,NA
06085501102,B16001_077,24,NA,NA,NA,NA
06085501102,B16001_083,NA,0,NA,NA,NA
06085501102,B16001_089,NA,NA,NA,NA,108
06085501102,B16001_101,NA,NA,NA,0,NA
06085501200,B16001_005,NA,NA,800,NA,NA
06085501200,B16001_077,0,NA,NA,NA,NA
06085501200,B16001_083,NA,0,NA,NA,NA
06085501200,B16001_089,NA,NA,NA,NA,225
06085501200,B16001_101,NA,NA,NA,0,NA
06085501300,B16001_005,NA,NA,255,NA,NA
06085501300,B16001_077,0,NA,NA,NA,NA
06085501300,B16001_083,NA,0,NA,NA,NA
06085501300,B16001_089,NA,NA,NA,NA,29
06085501300,B16001_101,NA,NA,NA,0,NA
06085501401,B16001_005,NA,NA,1037,NA,NA
06085501401,B16001_077,0,NA,NA,NA,NA
06085501401,B16001_083,NA,6,NA,NA,NA
06085501401,B16001_089,NA,NA,NA,NA,137
06085501401,B16001_101,NA,NA,NA,0,NA
06085501402,B16001_005,NA,NA,1160,NA,NA
06085501402,B16001_077,0,NA,NA,NA,NA
06085501402,B16001_083,NA,5,NA,NA,NA
06085501402,B16001_089,NA,NA,NA,NA,179
06085501402,B16001_101,NA,NA,NA,0,NA
06085501501,B16001_005,NA,NA,1415,NA,NA
06085501501,B16001_077,0,NA,NA,NA,NA
06085501501,B16001_083,NA,0,NA,NA,NA
06085501501,B16001_089,NA,NA,NA,NA,387
06085501501,B16001_101,NA,NA,NA,0,NA
06085501502,B16001_005,NA,NA,1375,NA,NA
06085501502,B16001_077,0,NA,NA,NA,NA
06085501502,B16001_083,NA,0,NA,NA,NA
06085501502,B16001_089,NA,NA,NA,NA,45
06085501502,B16001_101,NA,NA,NA,0,NA
06085501600,B16001_005,NA,NA,805,NA,NA
06085501600,B16001_077,0,NA,NA,NA,NA
06085501600,B16001_083,NA,0,NA,NA,NA
06085501600,B16001_089,NA,NA,NA,NA,144
06085501600,B16001_101,NA,NA,NA,0,NA
06085501700,B16001_005,NA,NA,1580,NA,NA
06085501700,B16001_077,0,NA,NA,NA,NA
06085501700,B16001_083,NA,0,NA,NA,NA
06085501700,B16001_089,NA,NA,NA,NA,0
06085501700,B16001_101,NA,NA,NA,0,NA
06085501800,B16001_005,NA,NA,744,NA,NA
06085501800,B16001_077,0,NA,NA,NA,NA
06085501800,B16001_083,NA,0,NA,NA,NA
06085501800,B16001_089,NA,NA,NA,NA,0
06085501800,B16001_101,NA,NA,NA,0,NA
06085501900,B16001_005,NA,NA,464,NA,NA
06085501900,B16001_077,0,NA,NA,NA,NA
06085501900,B16001_083,NA,28,NA,NA,NA
06085501900,B16001_089,NA,NA,NA,NA,0
06085501900,B16001_101,NA,NA,NA,0,NA
06085502001,B16001_005,NA,NA,734,NA,NA
06085502001,B16001_077,0,NA,NA,NA,NA
06085502001,B16001_083,NA,0,NA,NA,NA
06085502001,B16001_089,NA,NA,NA,NA,60
06085502001,B16001_101,NA,NA,NA,0,NA
06085502002,B16001_005,NA,NA,1106,NA,NA
06085502002,B16001_077,0,NA,NA,NA,NA
06085502002,B16001_083,NA,0,NA,NA,NA
06085502002,B16001_089,NA,NA,NA,NA,13
06085502002,B16001_101,NA,NA,NA,0,NA
06085502101,B16001_005,NA,NA,163,NA,NA
06085502101,B16001_077,0,NA,NA,NA,NA
06085502101,B16001_083,NA,0,NA,NA,NA
06085502101,B16001_089,NA,NA,NA,NA,45
06085502101,B16001_101,NA,NA,NA,0,NA
06085502102,B16001_005,NA,NA,1571,NA,NA
06085502102,B16001_077,0,NA,NA,NA,NA
06085502102,B16001_083,NA,109,NA,NA,NA
06085502102,B16001_089,NA,NA,NA,NA,25
06085502102,B16001_101,NA,NA,NA,0,NA
06085502201,B16001_005,NA,NA,547,NA,NA
06085502201,B16001_077,0,NA,NA,NA,NA
06085502201,B16001_083,NA,0,NA,NA,NA
06085502201,B16001_089,NA,NA,NA,NA,0
06085502201,B16001_101,NA,NA,NA,0,NA
06085502202,B16001_005,NA,NA,97,NA,NA
06085502202,B16001_077,0,NA,NA,NA,NA
06085502202,B16001_083,NA,0,NA,NA,NA
06085502202,B16001_089,NA,NA,NA,NA,40
06085502202,B16001_101,NA,NA,NA,0,NA
06085502301,B16001_005,NA,NA,178,NA,NA
06085502301,B16001_077,14,NA,NA,NA,NA
06085502301,B16001_083,NA,1,NA,NA,NA
06085502301,B16001_089,NA,NA,NA,NA,0
06085502301,B16001_101,NA,NA,NA,0,NA
06085502302,B16001_005,NA,NA,52,NA,NA
06085502302,B16001_077,0,NA,NA,NA,NA
06085502302,B16001_083,NA,0,NA,NA,NA
06085502302,B16001_089,NA,NA,NA,NA,0
06085502302,B16001_101,NA,NA,NA,0,NA
06085502400,B16001_005,NA,NA,37,NA,NA
06085502400,B16001_077,0,NA,NA,NA,NA
06085502400,B16001_083,NA,0,NA,NA,NA
06085502400,B16001_089,NA,NA,NA,NA,94
06085502400,B16001_101,NA,NA,NA,0,NA
06085502500,B16001_005,NA,NA,73,NA,NA
06085502500,B16001_077,0,NA,NA,NA,NA
06085502500,B16001_083,NA,0,NA,NA,NA
06085502500,B16001_089,NA,NA,NA,NA,28
06085502500,B16001_101,NA,NA,NA,0,NA
06085502601,B16001_005,NA,NA,41,NA,NA
06085502601,B16001_077,0,NA,NA,NA,NA
06085502601,B16001_083,NA,0,NA,NA,NA
06085502601,B16001_089,NA,NA,NA,NA,0
06085502601,B16001_101,NA,NA,NA,0,NA
06085502603,B16001_005,NA,NA,34,NA,NA
06085502603,B16001_077,0,NA,NA,NA,NA
06085502603,B16001_083,NA,0,NA,NA,NA
06085502603,B16001_089,NA,NA,NA,NA,2
06085502603,B16001_101,NA,NA,NA,0,NA
06085502604,B16001_005,NA,NA,49,NA,NA
06085502604,B16001_077,0,NA,NA,NA,NA
06085502604,B16001_083,NA,0,NA,NA,NA
06085502604,B16001_089,NA,NA,NA,NA,22
06085502604,B16001_101,NA,NA,NA,0,NA
06085502701,B16001_005,NA,NA,235,NA,NA
06085502701,B16001_077,0,NA,NA,NA,NA
06085502701,B16001_083,NA,0,NA,NA,NA
06085502701,B16001_089,NA,NA,NA,NA,42
06085502701,B16001_101,NA,NA,NA,0,NA
06085502702,B16001_005,NA,NA,159,NA,NA
06085502702,B16001_077,0,NA,NA,NA,NA
06085502702,B16001_083,NA,0,NA,NA,NA
06085502702,B16001_089,NA,NA,NA,NA,4
06085502702,B16001_101,NA,NA,NA,0,NA
06085502800,B16001_005,NA,NA,98,NA,NA
06085502800,B16001_077,0,NA,NA,NA,NA
06085502800,B16001_083,NA,0,NA,NA,NA
06085502800,B16001_089,NA,NA,NA,NA,89
06085502800,B16001_101,NA,NA,NA,0,NA
06085502901,B16001_005,NA,NA,218,NA,NA
06085502901,B16001_077,0,NA,NA,NA,NA
06085502901,B16001_083,NA,0,NA,NA,NA
06085502901,B16001_089,NA,NA,NA,NA,63
06085502901,B16001_101,NA,NA,NA,0,NA
06085502902,B16001_005,NA,NA,184,NA,NA
06085502902,B16001_077,0,NA,NA,NA,NA
06085502902,B16001_083,NA,0,NA,NA,NA
06085502902,B16001_089,NA,NA,NA,NA,35
06085502902,B16001_101,NA,NA,NA,0,NA
06085502903,B16001_005,NA,NA,160,NA,NA
06085502903,B16001_077,0,NA,NA,NA,NA
06085502903,B16001_083,NA,0,NA,NA,NA
06085502903,B16001_089,NA,NA,NA,NA,6
06085502903,B16001_101,NA,NA,NA,0,NA
06085502906,B16001_005,NA,NA,143,NA,NA
06085502906,B16001_077,0,NA,NA,NA,NA
06085502906,B16001_083,NA,0,NA,NA,NA
06085502906,B16001_089,NA,NA,NA,NA,74
06085502906,B16001_101,NA,NA,NA,0,NA
06085502907,B16001_005,NA,NA,31,NA,NA
06085502907,B16001_077,0,NA,NA,NA,NA
06085502907,B16001_083,NA,0,NA,NA,NA
06085502907,B16001_089,NA,NA,NA,NA,74
06085502907,B16001_101,NA,NA,NA,0,NA
06085502908,B16001_005,NA,NA,139,NA,NA
06085502908,B16001_077,0,NA,NA,NA,NA
06085502908,B16001_083,NA,0,NA,NA,NA
06085502908,B16001_089,NA,NA,NA,NA,86
06085502908,B16001_101,NA,NA,NA,0,NA
06085502909,B16001_005,NA,NA,195,NA,NA
06085502909,B16001_077,0,NA,NA,NA,NA
06085502909,B16001_083,NA,0,NA,NA,NA
06085502909,B16001_089,NA,NA,NA,NA,0
06085502909,B16001_101,NA,NA,NA,0,NA
06085502910,B16001_005,NA,NA,102,NA,NA
06085502910,B16001_077,0,NA,NA,NA,NA
06085502910,B16001_083,NA,0,NA,NA,NA
06085502910,B16001_089,NA,NA,NA,NA,26
06085502910,B16001_101,NA,NA,NA,0,NA
06085503001,B16001_005,NA,NA,46,NA,NA
06085503001,B16001_077,0,NA,NA,NA,NA
06085503001,B16001_083,NA,0,NA,NA,NA
06085503001,B16001_089,NA,NA,NA,NA,6
06085503001,B16001_101,NA,NA,NA,0,NA
06085503002,B16001_005,NA,NA,177,NA,NA
06085503002,B16001_077,0,NA,NA,NA,NA
06085503002,B16001_083,NA,0,NA,NA,NA
06085503002,B16001_089,NA,NA,NA,NA,75
06085503002,B16001_101,NA,NA,NA,0,NA
06085503003,B16001_005,NA,NA,119,NA,NA
06085503003,B16001_077,0,NA,NA,NA,NA
06085503003,B16001_083,NA,0,NA,NA,NA
06085503003,B16001_089,NA,NA,NA,NA,117
06085503003,B16001_101,NA,NA,NA,0,NA
06085503105,B16001_005,NA,NA,166,NA,NA
06085503105,B16001_077,30,NA,NA,NA,NA
06085503105,B16001_083,NA,0,NA,NA,NA
06085503105,B16001_089,NA,NA,NA,NA,728
06085503105,B16001_101,NA,NA,NA,0,NA
06085503108,B16001_005,NA,NA,652,NA,NA
06085503108,B16001_077,10,NA,NA,NA,NA
06085503108,B16001_083,NA,28,NA,NA,NA
06085503108,B16001_089,NA,NA,NA,NA,189
06085503108,B16001_101,NA,NA,NA,0,NA
06085503110,B16001_005,NA,NA,1553,NA,NA
06085503110,B16001_077,76,NA,NA,NA,NA
06085503110,B16001_083,NA,0,NA,NA,NA
06085503110,B16001_089,NA,NA,NA,NA,917
06085503110,B16001_101,NA,NA,NA,0,NA
06085503111,B16001_005,NA,NA,563,NA,NA
06085503111,B16001_077,20,NA,NA,NA,NA
06085503111,B16001_083,NA,23,NA,NA,NA
06085503111,B16001_089,NA,NA,NA,NA,715
06085503111,B16001_101,NA,NA,NA,0,NA
06085503112,B16001_005,NA,NA,580,NA,NA
06085503112,B16001_077,0,NA,NA,NA,NA
06085503112,B16001_083,NA,0,NA,NA,NA
06085503112,B16001_089,NA,NA,NA,NA,463
06085503112,B16001_101,NA,NA,NA,0,NA
06085503113,B16001_005,NA,NA,1540,NA,NA
06085503113,B16001_077,0,NA,NA,NA,NA
