ZIP,City,Stab,CntyName,Ziptype,Location,Decommissioned
95798,WEST SACRAMENTO,CA,YOLO,STANDARD,"West Sacramento, CA",No
95799,WEST SACRAMENTO,CA,YOLO,STANDARD,"West Sacramento, CA",No
95811,SACRAMENTO,CA,,,"Sacramento, CA",No
95812,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95813,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95814,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95815,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95816,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95817,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95818,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95819,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95820,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95821,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95822,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95823,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95824,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95825,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95826,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95827,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95828,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95829,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95830,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95831,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95832,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95833,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95834,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95835,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95836,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95837,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95838,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95840,SACRAMENTO,CA,SACRAMENTO,UNIQUE,"Sacramento, CA",No
95841,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95842,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95843,ANTELOPE,CA,SACRAMENTO,STANDARD,"Antelope, CA",No
95851,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95852,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95853,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95860,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95864,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95865,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95866,SACRAMENTO,CA,SACRAMENTO,STANDARD,"Sacramento, CA",No
95867,SACRAMENTO,CA,SACRAMENTO,UNIQUE,"Sacramento, CA",No
95887,SACRAMENTO,CA,SACRAMENTO,UNIQUE,"Sacramento, CA",No
95894,SACRAMENTO,CA,SACRAMENTO,UNIQUE,"Sacramento, CA",No
95899,SACRAMENTO,CA,SACRAMENTO,UNIQUE,"Sacramento, CA",No
95901,MARYSVILLE,CA,YUBA,STANDARD,"Marysville, CA",No
95903,BEALE AFB,CA,YUBA,STANDARD,"Beale Afb, CA",No
95910,ALLEGHANY,CA,SIERRA,STANDARD,"Alleghany, CA",No
95912,ARBUCKLE,CA,COLUSA,STANDARD,"Arbuckle, CA",No
95913,ARTOIS,CA,GLENN,PO BOX ONLY,"Artois, CA",No
95914,BANGOR,CA,BUTTE,STANDARD,"Bangor, CA",No
95915,BELDEN,CA,PLUMAS,STANDARD,"Belden, CA",No
95916,BERRY CREEK,CA,BUTTE,STANDARD,"Berry Creek, CA",No
95917,BIGGS,CA,BUTTE,STANDARD,"Biggs, CA",No
95918,BROWNS VALLEY,CA,YUBA,STANDARD,"Browns Valley, CA",No
95919,BROWNSVILLE,CA,YUBA,STANDARD,"Brownsville, CA",No
95920,BUTTE CITY,CA,GLENN,STANDARD,"Butte City, CA",No
95922,CAMPTONVILLE,CA,YUBA,STANDARD,"Camptonville, CA",No
95923,CANYON DAM,CA,PLUMAS,STANDARD,"Canyon Dam, CA",No
95924,CEDAR RIDGE,CA,NEVADA,PO BOX ONLY,"Cedar Ridge, CA",No
95925,CHALLENGE,CA,YUBA,STANDARD,"Challenge, CA",No
95926,CHICO,CA,BUTTE,STANDARD,"Chico, CA",No
95927,CHICO,CA,BUTTE,STANDARD,"Chico, CA",No
95928,CHICO,CA,BUTTE,STANDARD,"Chico, CA",No
95929,CHICO,CA,BUTTE,UNIQUE,"Chico, CA",No
95930,CLIPPER MILLS,CA,BUTTE,STANDARD,"Clipper Mills, CA",No
95932,COLUSA,CA,COLUSA,STANDARD,"Colusa, CA",No
95934,CRESCENT MILLS,CA,PLUMAS,STANDARD,"Crescent Mills, CA",No
95935,DOBBINS,CA,YUBA,STANDARD,"Dobbins, CA",No
95936,DOWNIEVILLE,CA,SIERRA,PO BOX ONLY,"Downieville, CA",No
95937,DUNNIGAN,CA,YOLO,PO BOX ONLY,"Dunnigan, CA",No
95938,DURHAM,CA,BUTTE,STANDARD,"Durham, CA",No
95939,ELK CREEK,CA,GLENN,STANDARD,"Elk Creek, CA",No
95940,FEATHER FALLS,CA,BUTTE,STANDARD,"Feather Falls, CA",No
95941,FORBESTOWN,CA,BUTTE,STANDARD,"Forbestown, CA",No
95942,FOREST RANCH,CA,BUTTE,STANDARD,"Forest Ranch, CA",No
95943,GLENN,CA,GLENN,STANDARD,"Glenn, CA",No
95944,GOODYEARS BAR,CA,SIERRA,PO BOX ONLY,"Goodyears Bar, CA",No
95945,GRASS VALLEY,CA,NEVADA,STANDARD,"Grass Valley, CA",No
95946,PENN VALLEY,CA,NEVADA,STANDARD,"Penn Valley, CA",No
95947,GREENVILLE,CA,PLUMAS,STANDARD,"Greenville, CA",No
95948,GRIDLEY,CA,BUTTE,STANDARD,"Gridley, CA",No
95949,GRASS VALLEY,CA,NEVADA,STANDARD,"Grass Valley, CA",No
95950,GRIMES,CA,COLUSA,PO BOX ONLY,"Grimes, CA",No
95951,HAMILTON CITY,CA,GLENN,PO BOX ONLY,"Hamilton City, CA",No
95953,LIVE OAK,CA,SUTTER,STANDARD,"Live Oak, CA",No
95954,MAGALIA,CA,BUTTE,STANDARD,"Magalia, CA",No
95955,MAXWELL,CA,COLUSA,PO BOX ONLY,"Maxwell, CA",No
95956,MEADOW VALLEY,CA,PLUMAS,PO BOX ONLY,"Meadow Valley, CA",No
95957,MERIDIAN,CA,SUTTER,STANDARD,"Meridian, CA",No
95958,NELSON,CA,BUTTE,STANDARD,"Nelson, CA",No
95959,NEVADA CITY,CA,NEVADA,STANDARD,"Nevada City, CA",No
95960,NORTH SAN JUAN,CA,NEVADA,STANDARD,"North San Juan, CA",No
95961,OLIVEHURST,CA,YUBA,STANDARD,"Olivehurst, CA",No
95962,OREGON HOUSE,CA,YUBA,STANDARD,"Oregon House, CA",No
95963,ORLAND,CA,GLENN,STANDARD,"Orland, CA",No
95965,OROVILLE,CA,BUTTE,STANDARD,"Oroville, CA",No
95966,OROVILLE,CA,BUTTE,STANDARD,"Oroville, CA",No
95967,PARADISE,CA,BUTTE,STANDARD,"Paradise, CA",No
95968,PALERMO,CA,BUTTE,STANDARD,"Palermo, CA",No
95969,PARADISE,CA,BUTTE,STANDARD,"Paradise, CA",No
95970,PRINCETON,CA,COLUSA,STANDARD,"Princeton, CA",No
95971,QUINCY,CA,PLUMAS,STANDARD,"Quincy, CA",No
95972,RACKERBY,CA,YUBA,STANDARD,"Rackerby, CA",No
95973,CHICO,CA,BUTTE,STANDARD,"Chico, CA",No
95974,RICHVALE,CA,BUTTE,PO BOX ONLY,"Richvale, CA",No
95975,ROUGH AND READY,CA,NEVADA,STANDARD,"Rough And Ready, CA",No
95976,CHICO,CA,BUTTE,UNIQUE,"Chico, CA",No
95977,SMARTVILLE,CA,YUBA,STANDARD,"Smartville, CA",No
95978,STIRLING CITY,CA,BUTTE,PO BOX ONLY,"Stirling City, CA",No
95979,STONYFORD,CA,COLUSA,STANDARD,"Stonyford, CA",No
95980,STORRIE,CA,PLUMAS,STANDARD,"Storrie, CA",No
95981,STRAWBERRY VALLEY,CA,YUBA,PO BOX ONLY,"Strawberry Valley, CA",No
95982,SUTTER,CA,SUTTER,STANDARD,"Sutter, CA",No
95983,TAYLORSVILLE,CA,PLUMAS,STANDARD,"Taylorsville, CA",No
95984,TWAIN,CA,PLUMAS,PO BOX ONLY,"Twain, CA",No
95986,WASHINGTON,CA,NEVADA,PO BOX ONLY,"Washington, CA",No
95987,WILLIAMS,CA,COLUSA,STANDARD,"Williams, CA",No
95988,WILLOWS,CA,GLENN,STANDARD,"Willows, CA",No
95991,YUBA CITY,CA,SUTTER,STANDARD,"Yuba City, CA",No
95992,YUBA CITY,CA,SUTTER,STANDARD,"Yuba City, CA",No
95993,YUBA CITY,CA,SUTTER,STANDARD,"Yuba City, CA",No
96001,REDDING,CA,SHASTA,STANDARD,"Redding, CA",No
96002,REDDING,CA,SHASTA,STANDARD,"Redding, CA",No
96003,REDDING,CA,SHASTA,STANDARD,"Redding, CA",No
96006,ADIN,CA,MODOC,STANDARD,"Adin, CA",No
96007,ANDERSON,CA,SHASTA,STANDARD,"Anderson, CA",No
96008,BELLA VISTA,CA,SHASTA,STANDARD,"Bella Vista, CA",No
96009,BIEBER,CA,LASSEN,PO BOX ONLY,"Bieber, CA",No
96010,BIG BAR,CA,TRINITY,PO BOX ONLY,"Big Bar, CA",No
96011,BIG BEND,CA,SHASTA,PO BOX ONLY,"Big Bend, CA",No
96013,BURNEY,CA,SHASTA,STANDARD,"Burney, CA",No
96014,CALLAHAN,CA,SISKIYOU,STANDARD,"Callahan, CA",No
96015,CANBY,CA,MODOC,STANDARD,"Canby, CA",No
96016,CASSEL,CA,SHASTA,STANDARD,"Cassel, CA",No
96017,CASTELLA,CA,SHASTA,STANDARD,"Castella, CA",No
96019,SHASTA LAKE,CA,SHASTA,STANDARD,"Shasta Lake, CA",No
96020,CHESTER,CA,PLUMAS,STANDARD,"Chester, CA",No
96021,CORNING,CA,TEHAMA,STANDARD,"Corning, CA",No
96022,COTTONWOOD,CA,SHASTA,STANDARD,"Cottonwood, CA",No
96023,DORRIS,CA,SISKIYOU,STANDARD,"Dorris, CA",No
96024,DOUGLAS CITY,CA,TRINITY,STANDARD,"Douglas City, CA",No
96025,DUNSMUIR,CA,SISKIYOU,STANDARD,"Dunsmuir, CA",No
96027,ETNA,CA,SISKIYOU,STANDARD,"Etna, CA",No
96028,FALL RIVER MILLS,CA,SHASTA,STANDARD,"Fall River Mills, CA",No
96029,FLOURNOY,CA,TEHAMA,STANDARD,"Flournoy, CA",No
96031,FORKS OF SALMON,CA,SISKIYOU,STANDARD,"Forks Of Salmon, CA",No
96032,FORT JONES,CA,SISKIYOU,STANDARD,"Fort Jones, CA",No
96033,FRENCH GULCH,CA,SHASTA,STANDARD,"French Gulch, CA",No
96034,GAZELLE,CA,SISKIYOU,STANDARD,"Gazelle, CA",No
96035,GERBER,CA,TEHAMA,STANDARD,"Gerber, CA",No
96037,GREENVIEW,CA,SISKIYOU,PO BOX ONLY,"Greenview, CA",No
96038,GRENADA,CA,SISKIYOU,STANDARD,"Grenada, CA",No
96039,HAPPY CAMP,CA,SISKIYOU,STANDARD,"Happy Camp, CA",No
96040,HAT CREEK,CA,SHASTA,STANDARD,"Hat Creek, CA",No
96041,HAYFORK,CA,TRINITY,STANDARD,"Hayfork, CA",No
96044,HORNBROOK,CA,SISKIYOU,STANDARD,"Hornbrook, CA",No
96046,HYAMPOM,CA,TRINITY,PO BOX ONLY,"Hyampom, CA",No
96047,IGO,CA,SHASTA,STANDARD,"Igo, CA",No
96048,JUNCTION CITY,CA,TRINITY,STANDARD,"Junction City, CA",No
96049,REDDING,CA,SHASTA,STANDARD,"Redding, CA",No
96050,KLAMATH RIVER,CA,SISKIYOU,STANDARD,"Klamath River, CA",No
96051,LAKEHEAD,CA,SHASTA,STANDARD,"Lakehead, CA",No
96052,LEWISTON,CA,TRINITY,STANDARD,"Lewiston, CA",No
96054,LOOKOUT,CA,MODOC,PO BOX ONLY,"Lookout, CA",No
96055,LOS MOLINOS,CA,TEHAMA,STANDARD,"Los Molinos, CA",No
96056,MCARTHUR,CA,SHASTA,STANDARD,"Mcarthur, CA",No
96057,MCCLOUD,CA,SISKIYOU,PO BOX ONLY,"Mccloud, CA",No
96058,MACDOEL,CA,SISKIYOU,STANDARD,"Macdoel, CA",No
96059,MANTON,CA,TEHAMA,STANDARD,"Manton, CA",No
96061,MILL CREEK,CA,TEHAMA,STANDARD,"Mill Creek, CA",No
96062,MILLVILLE,CA,SHASTA,STANDARD,"Millville, CA",No
96063,MINERAL,CA,TEHAMA,STANDARD,"Mineral, CA",No
96064,MONTAGUE,CA,SISKIYOU,STANDARD,"Montague, CA",No
96065,MONTGOMERY CREEK,CA,SHASTA,STANDARD,"Montgomery Creek, CA",No
96067,MOUNT SHASTA,CA,SISKIYOU,STANDARD,"Mount Shasta, CA",No
96068,NUBIEBER,CA,LASSEN,PO BOX ONLY,"Nubieber, CA",No
96069,OAK RUN,CA,SHASTA,STANDARD,"Oak Run, CA",No
96070,OBRIEN,CA,SHASTA,STANDARD,"Obrien, CA",No
96071,OLD STATION,CA,SHASTA,STANDARD,"Old Station, CA",No
96073,PALO CEDRO,CA,SHASTA,STANDARD,"Palo Cedro, CA",No
96074,PASKENTA,CA,TEHAMA,PO BOX ONLY,"Paskenta, CA",No
96075,PAYNES CREEK,CA,TEHAMA,STANDARD,"Paynes Creek, CA",No
96076,PLATINA,CA,SHASTA,STANDARD,"Platina, CA",No
96078,PROBERTA,CA,TEHAMA,PO BOX ONLY,"Proberta, CA",No
96079,SHASTA LAKE,CA,SHASTA,STANDARD,"Shasta Lake, CA",No
96080,RED BLUFF,CA,TEHAMA,STANDARD,"Red Bluff, CA",No
96084,ROUND MOUNTAIN,CA,SHASTA,PO BOX ONLY,"Round Mountain, CA",No
96085,SCOTT BAR,CA,SISKIYOU,PO BOX ONLY,"Scott Bar, CA",No
96086,SEIAD VALLEY,CA,SISKIYOU,STANDARD,"Seiad Valley, CA",No
96087,SHASTA,CA,SHASTA,PO BOX ONLY,"Shasta, CA",No
96088,SHINGLETOWN,CA,SHASTA,STANDARD,"Shingletown, CA",No
96089,SHASTA LAKE,CA,SHASTA,STANDARD,"Shasta Lake, CA",No
96090,TEHAMA,CA,TEHAMA,PO BOX ONLY,"Tehama, CA",No
96091,TRINITY CENTER,CA,TRINITY,STANDARD,"Trinity Center, CA",No
96092,VINA,CA,TEHAMA,PO BOX ONLY,"Vina, CA",No
96093,WEAVERVILLE,CA,TRINITY,PO BOX ONLY,"Weaverville, CA",No
96094,WEED,CA,SISKIYOU,STANDARD,"Weed, CA",No
96095,WHISKEYTOWN,CA,SHASTA,PO BOX ONLY,"Whiskeytown, CA",No
96096,WHITMORE,CA,SHASTA,STANDARD,"Whitmore, CA",No
96097,YREKA,CA,SISKIYOU,STANDARD,"Yreka, CA",No
96099,REDDING,CA,SHASTA,STANDARD,"Redding, CA",No
96101,ALTURAS,CA,MODOC,STANDARD,"Alturas, CA",No
96103,BLAIRSDEN-GRAEAGLE,CA,PLUMAS,STANDARD,"Blairsden-graeagle, CA",No
96104,CEDARVILLE,CA,MODOC,STANDARD,"Cedarville, CA",No
96105,CHILCOOT,CA,PLUMAS,STANDARD,"Chilcoot, CA",No
96106,CLIO,CA,PLUMAS,PO BOX ONLY,"Clio, CA",No
96107,COLEVILLE,CA,MONO,STANDARD,"Coleville, CA",No
96108,DAVIS CREEK,CA,MODOC,STANDARD,"Davis Creek, CA",No
96109,DOYLE,CA,LASSEN,STANDARD,"Doyle, CA",No
96110,EAGLEVILLE,CA,MODOC,PO BOX ONLY,"Eagleville, CA",No
96111,FLORISTON,CA,NEVADA,PO BOX ONLY,"Floriston, CA",No
96112,FORT BIDWELL,CA,MODOC,PO BOX ONLY,"Fort Bidwell, CA",No
96113,HERLONG,CA,LASSEN,PO BOX ONLY,"Herlong, CA",No
96114,JANESVILLE,CA,LASSEN,STANDARD,"Janesville, CA",No
96115,LAKE CITY,CA,MODOC,STANDARD,"Lake City, CA",No
96116,LIKELY,CA,MODOC,PO BOX ONLY,"Likely, CA",No
96117,LITCHFIELD,CA,LASSEN,STANDARD,"Litchfield, CA",No
96118,LOYALTON,CA,SIERRA,STANDARD,"Loyalton, CA",No
96119,MADELINE,CA,LASSEN,PO BOX ONLY,"Madeline, CA",No
96120,MARKLEEVILLE,CA,ALPINE,STANDARD,"Markleeville, CA",No
96121,MILFORD,CA,LASSEN,STANDARD,"Milford, CA",No
96122,PORTOLA,CA,PLUMAS,STANDARD,"Portola, CA",No
96123,RAVENDALE,CA,LASSEN,STANDARD,"Ravendale, CA",No
96124,CALPINE,CA,SIERRA,STANDARD,"Calpine, CA",No
96125,SIERRA CITY,CA,SIERRA,STANDARD,"Sierra City, CA",No
96126,SIERRAVILLE,CA,SIERRA,STANDARD,"Sierraville, CA",No
96127,SUSANVILLE,CA,LASSEN,STANDARD,"Susanville, CA",No
96128,STANDISH,CA,LASSEN,STANDARD,"Standish, CA",No
96129,BECKWOURTH,CA,PLUMAS,STANDARD,"Beckwourth, CA",No
96130,SUSANVILLE,CA,LASSEN,STANDARD,"Susanville, CA",No
96132,TERMO,CA,LASSEN,STANDARD,"Termo, CA",No
96133,TOPAZ,CA,MONO,STANDARD,"Topaz, CA",No
96134,TULELAKE,CA,SISKIYOU,STANDARD,"Tulelake, CA",No
96135,VINTON,CA,PLUMAS,PO BOX ONLY,"Vinton, CA",No
96136,WENDEL,CA,LASSEN,STANDARD,"Wendel, CA",No
96137,WESTWOOD,CA,LASSEN,STANDARD,"Westwood, CA",No
96140,CARNELIAN BAY,CA,PLACER,PO BOX ONLY,"Carnelian Bay, CA",No
96141,HOMEWOOD,CA,PLACER,PO BOX ONLY,"Homewood, CA",No
96142,TAHOMA,CA,EL DORADO,PO BOX ONLY,"Tahoma, CA",No
96143,KINGS BEACH,CA,PLACER,PO BOX ONLY,"Kings Beach, CA",No
96145,TAHOE CITY,CA,PLACER,STANDARD,"Tahoe City, CA",No
96146,OLYMPIC VALLEY,CA,PLACER,STANDARD,"Olympic Valley, CA",No
96148,TAHOE VISTA,CA,PLACER,PO BOX ONLY,"Tahoe Vista, CA",No
96150,SOUTH LAKE TAHOE,CA,EL DORADO,STANDARD,"South Lake Tahoe, CA",No
96151,SOUTH LAKE TAHOE,CA,EL DORADO,STANDARD,"South Lake Tahoe, CA",No
96152,SOUTH LAKE TAHOE,CA,EL DORADO,STANDARD,"South Lake Tahoe, CA",No
96154,SOUTH LAKE TAHOE,CA,EL DORADO,STANDARD,"South Lake Tahoe, CA",No
96155,SOUTH LAKE TAHOE,CA,EL DORADO,STANDARD,"South Lake Tahoe, CA",No
96156,SOUTH LAKE TAHOE,CA,EL DORADO,STANDARD,"South Lake Tahoe, CA",No
96157,SOUTH LAKE TAHOE,CA,EL DORADO,STANDARD,"South Lake Tahoe, CA",No
96158,SOUTH LAKE TAHOE,CA,EL DORADO,STANDARD,"South Lake Tahoe, CA",No
96160,TRUCKEE,CA,NEVADA,STANDARD,"Truckee, CA",No
96161,TRUCKEE,CA,NEVADA,STANDARD,"Truckee, CA",No
96162,TRUCKEE,CA,NEVADA,STANDARD,"Truckee, CA",No
